============================================================================================
ANSOFT CORPORATION                                                                  10/18/18
Circuit4                                                                            17:49:45

--------------------------------------------------------------------------------------------
           F [GHz]               dB(S11)                dB(S21)
 0.217000000000000    -0.000000088039471   -113.077000744754510
 0.218000000000000    -0.000000088050908   -112.955663944519900
 0.219000000000000    -0.000000088062410   -112.834868299719220
 0.220000000000000    -0.000000088073978   -112.714608812712040
 0.221000000000000    -0.000000088085614   -112.594880553823800
 0.222000000000000    -0.000000088097313   -112.475678660118110
 0.223000000000000    -0.000000088109085   -112.356998334197020
 0.224000000000000    -0.000000088120921   -112.238834843027720
 0.225000000000000    -0.000000088132830   -112.121183516795700
 0.226000000000000    -0.000000088144804   -112.004039747783150
 0.227000000000000    -0.000000088156847   -111.887398989272200
 0.228000000000000    -0.000000088168961   -111.771256754472190
 0.229000000000000    -0.000000088181145   -111.655608615470500
 0.230000000000000    -0.000000088193396   -111.540450202206240
 0.231000000000000    -0.000000088205719   -111.425777201466100
 0.232000000000000    -0.000000088218110   -111.311585355901950
 0.233000000000000    -0.000000088230576   -111.197870463069630
 0.234000000000000    -0.000000088243114   -111.084628374488190
 0.235000000000000    -0.000000088255724   -110.971854994719320
 0.236000000000000    -0.000000088268405   -110.859546280466230
 0.237000000000000    -0.000000088281155   -110.747698239691620
 0.238000000000000    -0.000000088293980   -110.636306930754200
 0.239000000000000    -0.000000088306882   -110.525368461563400
 0.240000000000000    -0.000000088319856   -110.414878988751570
 0.241000000000000    -0.000000088332902   -110.304834716863480
 0.242000000000000    -0.000000088346021   -110.195231897562690
 0.243000000000000    -0.000000088359221   -110.086066828854060
 0.244000000000000    -0.000000088372493   -109.977335854322430
 0.245000000000000    -0.000000088385840   -109.869035362386770
 0.246000000000000    -0.000000088399265   -109.761161785569580
 0.247000000000000    -0.000000088412766   -109.653711599781000
 0.248000000000000    -0.000000088426345   -109.546681323617510
 0.249000000000000    -0.000000088440002   -109.440067517674680
 0.250000000000000    -0.000000088453734   -109.333866783873650
 0.251000000000000    -0.000000088467546   -109.228075764801160
 0.252000000000000    -0.000000088481438   -109.122691143062620
 0.253000000000000    -0.000000088495408   -109.017709640648040
 0.254000000000000    -0.000000088509459   -108.913128018310360
 0.255000000000000    -0.000000088523590   -108.808943074956100
 0.256000000000000    -0.000000088537803   -108.705151647048010
 0.257000000000000    -0.000000088552096   -108.601750608019100
 0.258000000000000    -0.000000088566471   -108.498736867698310
 0.259000000000000    -0.000000088580930   -108.396107371747160
 0.260000000000000    -0.000000088595469   -108.293859101107300
 0.261000000000000    -0.000000088610094   -108.191989071458610
 0.262000000000000    -0.000000088624801   -108.090494332687670
 0.263000000000000    -0.000000088639594   -107.989371968366530
 0.264000000000000    -0.000000088654472   -107.888619095241000
 0.265000000000000    -0.000000088669436   -107.788232862729030
 0.266000000000000    -0.000000088684484   -107.688210452428240
 0.267000000000000    -0.000000088699620   -107.588549077632760
 0.268000000000000    -0.000000088714842   -107.489245982859260
 0.269000000000000    -0.000000088730154   -107.390298443381520
 0.270000000000000    -0.000000088745555   -107.291703764773940
 0.271000000000000    -0.000000088761040   -107.193459282463220
 0.272000000000000    -0.000000088776620   -107.095562361288470
 0.273000000000000    -0.000000088792286   -106.998010395069360
 0.274000000000000    -0.000000088808047   -106.900800806182080
 0.275000000000000    -0.000000088823896   -106.803931045143130
 0.276000000000000    -0.000000088839839   -106.707398590200640
 0.277000000000000    -0.000000088855874   -106.611200946933000
 0.278000000000000    -0.000000088872003   -106.515335647854770
 0.279000000000000    -0.000000088888224   -106.419800252029800
 0.280000000000000    -0.000000088904542   -106.324592344691010
 0.281000000000000    -0.000000088920952   -106.229709536867150
 0.282000000000000    -0.000000088937461   -106.135149465016100
 0.283000000000000    -0.000000088954066   -106.040909790664680
 0.284000000000000    -0.000000088970766   -105.946988200054920
 0.285000000000000    -0.000000088987565   -105.853382403796220
 0.286000000000000    -0.000000089004463   -105.760090136524060
 0.287000000000000    -0.000000089021460   -105.667109156564280
 0.288000000000000    -0.000000089038560   -105.574437245603420
 0.289000000000000    -0.000000089055757   -105.482072208364680
 0.290000000000000    -0.000000089073056   -105.390011872289480
 0.291000000000000    -0.000000089090458   -105.298254087224550
 0.292000000000000    -0.000000089107963   -105.206796725114330
 0.293000000000000    -0.000000089125572   -105.115637679698690
 0.294000000000000    -0.000000089143286   -105.024774866215740
 0.295000000000000    -0.000000089161103   -104.934206221109680
 0.296000000000000    -0.000000089179028   -104.843929701743690
 0.297000000000000    -0.000000089197059   -104.753943286117550
 0.298000000000000    -0.000000089215197   -104.664244972590030
 0.299000000000000    -0.000000089233445   -104.574832779606030
 0.300000000000000    -0.000000089251801   -104.485704745428070
 0.301000000000000    -0.000000089270269   -104.396858927872500
 0.302000000000000    -0.000000089288844   -104.308293404049890
 0.303000000000000    -0.000000089307535   -104.220006270109760
 0.304000000000000    -0.000000089326337   -104.131995640989590
 0.305000000000000    -0.000000089345252   -104.044259650167850
 0.306000000000000    -0.000000089364279   -103.956796449421120
 0.307000000000000    -0.000000089383425   -103.869604208585220
 0.308000000000000    -0.000000089402686   -103.782681115320070
 0.309000000000000    -0.000000089422062   -103.696025374878590
 0.310000000000000    -0.000000089441559   -103.609635209879060
 0.311000000000000    -0.000000089461172   -103.523508860081440
 0.312000000000000    -0.000000089480905   -103.437644582167000
 0.313000000000000    -0.000000089500760   -103.352040649521740
 0.314000000000000    -0.000000089520734   -103.266695352022990
 0.315000000000000    -0.000000089540834   -103.181606995829650
 0.316000000000000    -0.000000089561060   -103.096773903175620
 0.317000000000000    -0.000000089581403   -103.012194412166490
 0.318000000000000    -0.000000089601876   -102.927866876579490
 0.319000000000000    -0.000000089622476   -102.843789665666550
 0.320000000000000    -0.000000089643201   -102.759961163960440
 0.321000000000000    -0.000000089664056   -102.676379771083970
 0.322000000000000    -0.000000089685039   -102.593043901562050
 0.323000000000000    -0.000000089706155   -102.509951984636840
 0.324000000000000    -0.000000089727402   -102.427102464085580
 0.325000000000000    -0.000000089748779   -102.344493798041300
 0.326000000000000    -0.000000089770293   -102.262124458816370
 0.327000000000000    -0.000000089791941   -102.179992932728580
 0.328000000000000    -0.000000089813724   -102.098097719930000
 0.329000000000000    -0.000000089835644   -102.016437334238430
 0.330000000000000    -0.000000089857703   -101.935010302971340
 0.331000000000000    -0.000000089879902   -101.853815166782400
 0.332000000000000    -0.000000089902239   -101.772850479500460
 0.333000000000000    -0.000000089924719   -101.692114807970870
 0.334000000000000    -0.000000089947342   -101.611606731899330
 0.335000000000000    -0.000000089970109   -101.531324843697900
 0.336000000000000    -0.000000089993020   -101.451267748333490
 0.337000000000000    -0.000000090016080   -101.371434063178400
 0.338000000000000    -0.000000090039285   -101.291822417863240
 0.339000000000000    -0.000000090062639   -101.212431454131970
 0.340000000000000    -0.000000090086141   -101.133259825699010
 0.341000000000000    -0.000000090109799   -101.054306198108590
 0.342000000000000    -0.000000090133609   -100.975569248595970
 0.343000000000000    -0.000000090157570   -100.897047665950820
 0.344000000000000    -0.000000090181686   -100.818740150382620
 0.345000000000000    -0.000000090205960   -100.740645413387900
 0.346000000000000    -0.000000090230391   -100.662762177619380
 0.347000000000000    -0.000000090254981   -100.585089176757220
 0.348000000000000    -0.000000090279730   -100.507625155381870
 0.349000000000000    -0.000000090304644   -100.430368868848840
 0.350000000000000    -0.000000090329718   -100.353319083165350
 0.351000000000000    -0.000000090354959   -100.276474574868490
 0.352000000000000    -0.000000090380362   -100.199834130905530
 0.353000000000000    -0.000000090405937   -100.123396548515420
 0.354000000000000    -0.000000090431679   -100.047160635112390
 0.355000000000000    -0.000000090457589    -99.971125208170946
 0.356000000000000    -0.000000090483673    -99.895289095112631
 0.357000000000000    -0.000000090509928    -99.819651133194185
 0.358000000000000    -0.000000090536358    -99.744210169397505
 0.359000000000000    -0.000000090562965    -99.668965060321000
 0.360000000000000    -0.000000090589750    -99.593914672072415
 0.361000000000000    -0.000000090616714    -99.519057880163288
 0.362000000000000    -0.000000090643857    -99.444393569404696
 0.363000000000000    -0.000000090671184    -99.369920633804611
 0.364000000000000    -0.000000090698690    -99.295637976466580
 0.365000000000000    -0.000000090726388    -99.221544509489689
 0.366000000000000    -0.000000090754270    -99.147639153870173
 0.367000000000000    -0.000000090782341    -99.073920839404025
 0.368000000000000    -0.000000090810600    -99.000388504591271
 0.369000000000000    -0.000000090839053    -98.927041096541231
 0.370000000000000    -0.000000090867697    -98.853877570879320
 0.371000000000000    -0.000000090896539    -98.780896891654933
 0.372000000000000    -0.000000090925577    -98.708098031250628
 0.373000000000000    -0.000000090954814    -98.635479970292593
 0.374000000000000    -0.000000090984251    -98.563041697562170
 0.375000000000000    -0.000000091013887    -98.490782209908716
 0.376000000000000    -0.000000091043728    -98.418700512163440
 0.377000000000000    -0.000000091073779    -98.346795617054639
 0.378000000000000    -0.000000091104034    -98.275066545123764
 0.379000000000000    -0.000000091134496    -98.203512324642858
 0.380000000000000    -0.000000091165173    -98.132131991532887
 0.381000000000000    -0.000000091196059    -98.060924589283246
 0.382000000000000    -0.000000091227163    -97.989889168872295
 0.383000000000000    -0.000000091258480    -97.919024788688915
 0.384000000000000    -0.000000091290019    -97.848330514455128
 0.385000000000000    -0.000000091321776    -97.777805419149715
 0.386000000000000    -0.000000091353755    -97.707448582932741
 0.387000000000000    -0.000000091385962    -97.637259093071208
 0.388000000000000    -0.000000091418391    -97.567236043865520
 0.389000000000000    -0.000000091451049    -97.497378536576974
 0.390000000000000    -0.000000091483940    -97.427685679356188
 0.391000000000000    -0.000000091517059    -97.358156587172374
 0.392000000000000    -0.000000091550415    -97.288790381743624
 0.393000000000000    -0.000000091584007    -97.219586191467968
 0.394000000000000    -0.000000091617838    -97.150543151355393
 0.395000000000000    -0.000000091651909    -97.081660402960679
 0.396000000000000    -0.000000091686222    -97.012937094317110
 0.397000000000000    -0.000000091720779    -96.944372379870956
 0.398000000000000    -0.000000091755584    -96.875965420416932
 0.399000000000000    -0.000000091790638    -96.807715383034278
 0.400000000000000    -0.000000091825944    -96.739621441023715
 0.401000000000000    -0.000000091861501    -96.671682773845305
 0.402000000000000    -0.000000091897315    -96.603898567056859
 0.403000000000000    -0.000000091933389    -96.536268012253316
 0.404000000000000    -0.000000091969720    -96.468790307006714
 0.405000000000000    -0.000000092006314    -96.401464654807043
 0.406000000000000    -0.000000092043176    -96.334290265003730
 0.407000000000000    -0.000000092080303    -96.267266352747825
 0.408000000000000    -0.000000092117701    -96.200392138935044
 0.409000000000000    -0.000000092155369    -96.133666850149311
 0.410000000000000    -0.000000092193312    -96.067089718607193
 0.411000000000000    -0.000000092231533    -96.000659982102746
 0.412000000000000    -0.000000092270031    -95.934376883953391
 0.413000000000000    -0.000000092308813    -95.868239672946061
 0.414000000000000    -0.000000092347877    -95.802247603284300
 0.415000000000000    -0.000000092387231    -95.736399934535868
 0.416000000000000    -0.000000092426874    -95.670695931580909
 0.417000000000000    -0.000000092466806    -95.605134864560938
 0.418000000000000    -0.000000092507033    -95.539716008828250
 0.419000000000000    -0.000000092547559    -95.474438644896040
 0.420000000000000    -0.000000092588382    -95.409302058389045
 0.421000000000000    -0.000000092629507    -95.344305539994878
 0.422000000000000    -0.000000092670940    -95.279448385415805
 0.423000000000000    -0.000000092712679    -95.214729895321227
 0.424000000000000    -0.000000092754732    -95.150149375300572
 0.425000000000000    -0.000000092797092    -95.085706135816906
 0.426000000000000    -0.000000092839772    -95.021399492161009
 0.427000000000000    -0.000000092882768    -94.957228764405883
 0.428000000000000    -0.000000092926087    -94.893193277362030
 0.429000000000000    -0.000000092969733    -94.829292360533060
 0.430000000000000    -0.000000093013701    -94.765525348071861
 0.431000000000000    -0.000000093058004    -94.701891578737332
 0.432000000000000    -0.000000093102637    -94.638390395851545
 0.433000000000000    -0.000000093147608    -94.575021147257431
 0.434000000000000    -0.000000093192916    -94.511783185277011
 0.435000000000000    -0.000000093238570    -94.448675866669973
 0.436000000000000    -0.000000093284566    -94.385698552592871
 0.437000000000000    -0.000000093330910    -94.322850608558682
 0.438000000000000    -0.000000093377604    -94.260131404396915
 0.439000000000000    -0.000000093424653    -94.197540314214081
 0.440000000000000    -0.000000093472060    -94.135076716354675
 0.441000000000000    -0.000000093519829    -94.072739993362589
 0.442000000000000    -0.000000093567962    -94.010529531942964
 0.443000000000000    -0.000000093616459    -93.948444722924464
 0.444000000000000    -0.000000093665328    -93.886484961221939
 0.445000000000000    -0.000000093714572    -93.824649645799639
 0.446000000000000    -0.000000093764189    -93.762938179634617
 0.447000000000000    -0.000000093814189    -93.701349969680805
 0.448000000000000    -0.000000093864572    -93.639884426833248
 0.449000000000000    -0.000000093915342    -93.578540965892955
 0.450000000000000    -0.000000093966502    -93.517319005531903
 0.451000000000000    -0.000000094018054    -93.456217968258699
 0.452000000000000    -0.000000094070005    -93.395237280384364
 0.453000000000000    -0.000000094122356    -93.334376371988711
 0.454000000000000    -0.000000094175114    -93.273634676886900
 0.455000000000000    -0.000000094228275    -93.213011632596519
 0.456000000000000    -0.000000094281849    -93.152506680304967
 0.457000000000000    -0.000000094335841    -93.092119264837152
 0.458000000000000    -0.000000094390248    -93.031848834623602
 0.459000000000000    -0.000000094445081    -92.971694841668906
 0.460000000000000    -0.000000094500337    -92.911656741520488
 0.461000000000000    -0.000000094556024    -92.851733993237701
 0.462000000000000    -0.000000094612145    -92.791926059361330
 0.463000000000000    -0.000000094668701    -92.732232405883337
 0.464000000000000    -0.000000094725698    -92.672652502216991
 0.465000000000000    -0.000000094783144    -92.613185821167264
 0.466000000000000    -0.000000094841037    -92.553831838901644
 0.467000000000000    -0.000000094899384    -92.494590034921103
 0.468000000000000    -0.000000094958188    -92.435459892031560
 0.469000000000000    -0.000000095017450    -92.376440896315486
 0.470000000000000    -0.000000095077178    -92.317532537103929
 0.471000000000000    -0.000000095137376    -92.258734306948767
 0.472000000000000    -0.000000095198047    -92.200045701595272
 0.473000000000000    -0.000000095259197    -92.141466219954978
 0.474000000000000    -0.000000095320827    -92.082995364078826
 0.475000000000000    -0.000000095382942    -92.024632639130544
 0.476000000000000    -0.000000095445546    -91.966377553360502
 0.477000000000000    -0.000000095508647    -91.908229618079474
 0.478000000000000    -0.000000095572245    -91.850188347633051
 0.479000000000000    -0.000000095636349    -91.792253259376153
 0.480000000000000    -0.000000095700954    -91.734423873647742
 0.481000000000000    -0.000000095766077    -91.676699713745933
 0.482000000000000    -0.000000095831712    -91.619080305903296
 0.483000000000000    -0.000000095897870    -91.561565179262374
 0.484000000000000    -0.000000095964552    -91.504153865851563
 0.485000000000000    -0.000000096031762    -91.446845900561186
 0.486000000000000    -0.000000096099510    -91.389640821119698
 0.487000000000000    -0.000000096167795    -91.332538168070400
 0.488000000000000    -0.000000096236626    -91.275537484748085
 0.489000000000000    -0.000000096306004    -91.218638317256165
 0.490000000000000    -0.000000096375933    -91.161840214443941
 0.491000000000000    -0.000000096446425    -91.105142727884058
 0.492000000000000    -0.000000096517477    -91.048545411850228
 0.493000000000000    -0.000000096589096    -90.992047823295209
 0.494000000000000    -0.000000096661291    -90.935649521829035
 0.495000000000000    -0.000000096734059    -90.879350069697296
 0.496000000000000    -0.000000096807413    -90.823149031759826
 0.497000000000000    -0.000000096881352    -90.767045975469571
 0.498000000000000    -0.000000096955888    -90.711040470851529
 0.499000000000000    -0.000000097031020    -90.655132090482070
 0.500000000000000    -0.000000097106754    -90.599320409468405
 0.501000000000000    -0.000000097183099    -90.543605005428233
 0.502000000000000    -0.000000097260055    -90.487985458469566
 0.503000000000000    -0.000000097337632    -90.432461351170872
 0.504000000000000    -0.000000097415833    -90.377032268561308
 0.505000000000000    -0.000000097494661    -90.321697798101141
 0.506000000000000    -0.000000097574126    -90.266457529662489
 0.507000000000000    -0.000000097654231    -90.211311055510080
 0.508000000000000    -0.000000097734983    -90.156257970282340
