n z[nm] Potential[eV]
12.5364 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.674977e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.682064e-01 1.217827e+00 1.239474e+00 1.263493e+00 1.670406e+00 1.797286e+00 2.281425e+00 1.841220e+00 2.000139e+00 2.112659e+00 2.106727e+00 2.591765e+00 2.340627e+00 2.440145e+00 2.613288e+00 2.798470e+00 2.808549e+00 3.035582e+00 3.007631e+00 3.217536e+00 3.253662e+00 
12.5395 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.674884e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.682407e-01 1.217827e+00 1.239473e+00 1.263493e+00 1.670439e+00 1.797306e+00 2.283786e+00 1.841331e+00 2.000940e+00 2.112476e+00 2.107332e+00 2.588076e+00 2.340623e+00 2.440147e+00 2.612902e+00 2.797508e+00 2.808148e+00 3.033752e+00 3.008620e+00 3.213722e+00 3.252336e+00 
12.5426 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.674793e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.682758e-01 1.217826e+00 1.239472e+00 1.263492e+00 1.670471e+00 1.797326e+00 2.286111e+00 1.841441e+00 2.001731e+00 2.112279e+00 2.107929e+00 2.584325e+00 2.340619e+00 2.440149e+00 2.612541e+00 2.796540e+00 2.807769e+00 3.031855e+00 3.009657e+00 3.209899e+00 3.250973e+00 
12.5457 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.674705e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.683117e-01 1.217826e+00 1.239471e+00 1.263491e+00 1.670504e+00 1.797345e+00 2.288399e+00 1.841550e+00 2.002511e+00 2.112069e+00 2.108521e+00 2.580515e+00 2.340614e+00 2.440151e+00 2.612207e+00 2.795568e+00 2.807409e+00 3.029893e+00 3.010742e+00 3.206072e+00 3.249576e+00 
12.5488 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.674619e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.683484e-01 1.217826e+00 1.239470e+00 1.263491e+00 1.670537e+00 1.797364e+00 2.290651e+00 1.841657e+00 2.003281e+00 2.111846e+00 2.109105e+00 2.576646e+00 2.340610e+00 2.440153e+00 2.611899e+00 2.794592e+00 2.807071e+00 3.027867e+00 3.011873e+00 3.202247e+00 3.248147e+00 
12.5519 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.674536e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.683860e-01 1.217825e+00 1.239469e+00 1.263490e+00 1.670570e+00 1.797383e+00 2.292865e+00 1.841763e+00 2.004040e+00 2.111611e+00 2.109682e+00 2.572722e+00 2.340605e+00 2.440156e+00 2.611618e+00 2.793614e+00 2.806755e+00 3.025781e+00 3.013050e+00 3.198429e+00 3.246687e+00 
12.555 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.674456e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.684245e-01 1.217825e+00 1.239468e+00 1.263490e+00 1.670603e+00 1.797401e+00 2.295041e+00 1.841868e+00 2.004787e+00 2.111362e+00 2.110252e+00 2.568745e+00 2.340600e+00 2.440158e+00 2.611363e+00 2.792634e+00 2.806460e+00 3.023635e+00 3.014269e+00 3.194621e+00 3.245199e+00 
12.5581 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.674378e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.684639e-01 1.217824e+00 1.239467e+00 1.263489e+00 1.670636e+00 1.797419e+00 2.297178e+00 1.841972e+00 2.005524e+00 2.111101e+00 2.110814e+00 2.564718e+00 2.340595e+00 2.440160e+00 2.611136e+00 2.791654e+00 2.806187e+00 3.021434e+00 3.015531e+00 3.190830e+00 3.243685e+00 
12.5612 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.674302e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.685043e-01 1.217824e+00 1.239466e+00 1.263488e+00 1.670669e+00 1.797437e+00 2.299278e+00 1.842074e+00 2.006249e+00 2.110828e+00 2.111368e+00 2.560642e+00 2.340589e+00 2.440162e+00 2.610936e+00 2.790674e+00 2.805937e+00 3.019178e+00 3.016833e+00 3.187060e+00 3.242146e+00 
12.5643 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.674228e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.685456e-01 1.217824e+00 1.239465e+00 1.263488e+00 1.670702e+00 1.797454e+00 2.301338e+00 1.842175e+00 2.006963e+00 2.110542e+00 2.111915e+00 2.556521e+00 2.340584e+00 2.440164e+00 2.610763e+00 2.789695e+00 2.805709e+00 3.016872e+00 3.018175e+00 3.183316e+00 3.240586e+00 
12.5674 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.674157e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.685879e-01 1.217823e+00 1.239464e+00 1.263487e+00 1.670736e+00 1.797471e+00 2.303359e+00 1.842274e+00 2.007665e+00 2.110243e+00 2.112453e+00 2.552357e+00 2.340579e+00 2.440166e+00 2.610618e+00 2.788719e+00 2.805505e+00 3.014516e+00 3.019553e+00 3.179602e+00 3.239005e+00 
12.5705 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.674087e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.686311e-01 1.217823e+00 1.239463e+00 1.263487e+00 1.670769e+00 1.797487e+00 2.305340e+00 1.842372e+00 2.008355e+00 2.109933e+00 2.112982e+00 2.548151e+00 2.340573e+00 2.440168e+00 2.610500e+00 2.787746e+00 2.805323e+00 3.012114e+00 3.020968e+00 3.175924e+00 3.237406e+00 
12.5736 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.674020e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.686754e-01 1.217823e+00 1.239462e+00 1.263486e+00 1.670802e+00 1.797503e+00 2.307282e+00 1.842468e+00 2.009034e+00 2.109610e+00 2.113503e+00 2.543908e+00 2.340567e+00 2.440171e+00 2.610410e+00 2.786777e+00 2.805164e+00 3.009669e+00 3.022416e+00 3.172286e+00 3.235791e+00 
12.5767 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673954e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.687208e-01 1.217822e+00 1.239462e+00 1.263486e+00 1.670836e+00 1.797518e+00 2.309183e+00 1.842563e+00 2.009699e+00 2.109275e+00 2.114015e+00 2.539629e+00 2.340562e+00 2.440173e+00 2.610349e+00 2.785813e+00 2.805029e+00 3.007182e+00 3.023897e+00 3.168693e+00 3.234162e+00 
12.5798 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673891e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.687672e-01 1.217822e+00 1.239461e+00 1.263485e+00 1.670869e+00 1.797534e+00 2.311043e+00 1.842657e+00 2.010353e+00 2.108928e+00 2.114518e+00 2.535317e+00 2.340556e+00 2.440175e+00 2.610315e+00 2.784856e+00 2.804918e+00 3.004658e+00 3.025408e+00 3.165149e+00 3.232523e+00 
12.5829 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673829e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.688147e-01 1.217822e+00 1.239460e+00 1.263485e+00 1.670903e+00 1.797548e+00 2.312862e+00 1.842749e+00 2.010994e+00 2.108570e+00 2.115012e+00 2.530975e+00 2.340550e+00 2.440177e+00 2.610309e+00 2.783905e+00 2.804830e+00 3.002098e+00 3.026948e+00 3.161660e+00 3.230873e+00 
12.586 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673770e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.688634e-01 1.217821e+00 1.239459e+00 1.263484e+00 1.670937e+00 1.797563e+00 2.314640e+00 1.842839e+00 2.011622e+00 2.108200e+00 2.115496e+00 2.526605e+00 2.340544e+00 2.440179e+00 2.610331e+00 2.782963e+00 2.804766e+00 2.999506e+00 3.028514e+00 3.158229e+00 3.229217e+00 
12.5891 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673712e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.689132e-01 1.217821e+00 1.239458e+00 1.263484e+00 1.670970e+00 1.797577e+00 2.316377e+00 1.842928e+00 2.012237e+00 2.107818e+00 2.115971e+00 2.522209e+00 2.340538e+00 2.440181e+00 2.610381e+00 2.782029e+00 2.804725e+00 2.996884e+00 3.030106e+00 3.154861e+00 3.227557e+00 
12.5922 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673655e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.689642e-01 1.217821e+00 1.239458e+00 1.263483e+00 1.671004e+00 1.797590e+00 2.318071e+00 1.843016e+00 2.012839e+00 2.107425e+00 2.116435e+00 2.517791e+00 2.340531e+00 2.440183e+00 2.610459e+00 2.781106e+00 2.804709e+00 2.994236e+00 3.031720e+00 3.151561e+00 3.225893e+00 
12.5953 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673601e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.690163e-01 1.217820e+00 1.239457e+00 1.263483e+00 1.671038e+00 1.797603e+00 2.319724e+00 1.843102e+00 2.013428e+00 2.107021e+00 2.116890e+00 2.513353e+00 2.340525e+00 2.440186e+00 2.610564e+00 2.780193e+00 2.804716e+00 2.991564e+00 3.033356e+00 3.148332e+00 3.224230e+00 
12.5984 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673548e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.690697e-01 1.217820e+00 1.239456e+00 1.263482e+00 1.671072e+00 1.797616e+00 2.321333e+00 1.843186e+00 2.014004e+00 2.106606e+00 2.117334e+00 2.508898e+00 2.340519e+00 2.440188e+00 2.610698e+00 2.779292e+00 2.804748e+00 2.988871e+00 3.035011e+00 3.145179e+00 3.222569e+00 
12.6015 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673496e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.691244e-01 1.217820e+00 1.239455e+00 1.263482e+00 1.671106e+00 1.797628e+00 2.322900e+00 1.843269e+00 2.014566e+00 2.106180e+00 2.117769e+00 2.504429e+00 2.340512e+00 2.440190e+00 2.610859e+00 2.778403e+00 2.804803e+00 2.986160e+00 3.036683e+00 3.142105e+00 3.220911e+00 
12.6046 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673446e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.691804e-01 1.217819e+00 1.239455e+00 1.263481e+00 1.671140e+00 1.797640e+00 2.324424e+00 1.843350e+00 2.015115e+00 2.105744e+00 2.118192e+00 2.499947e+00 2.340506e+00 2.440192e+00 2.611047e+00 2.777528e+00 2.804882e+00 2.983434e+00 3.038370e+00 3.139116e+00 3.219261e+00 
12.6077 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673397e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.692377e-01 1.217819e+00 1.239454e+00 1.263481e+00 1.671174e+00 1.797651e+00 2.325905e+00 1.843429e+00 2.015649e+00 2.105297e+00 2.118605e+00 2.495457e+00 2.340499e+00 2.440194e+00 2.611263e+00 2.776667e+00 2.804984e+00 2.980697e+00 3.040070e+00 3.136214e+00 3.217619e+00 
12.6108 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673350e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.692963e-01 1.217819e+00 1.239453e+00 1.263481e+00 1.671208e+00 1.797662e+00 2.327342e+00 1.843507e+00 2.016170e+00 2.104839e+00 2.119007e+00 2.490960e+00 2.340492e+00 2.440196e+00 2.611506e+00 2.775822e+00 2.805111e+00 2.977951e+00 3.041782e+00 3.133404e+00 3.215988e+00 
12.6139 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673305e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.693563e-01 1.217819e+00 1.239453e+00 1.263480e+00 1.671242e+00 1.797673e+00 2.328735e+00 1.843583e+00 2.016677e+00 2.104371e+00 2.119398e+00 2.486459e+00 2.340485e+00 2.440198e+00 2.611776e+00 2.774992e+00 2.805260e+00 2.975199e+00 3.043502e+00 3.130688e+00 3.214370e+00 
12.617 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673260e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.694178e-01 1.217818e+00 1.239452e+00 1.263480e+00 1.671276e+00 1.797683e+00 2.330084e+00 1.843658e+00 2.017170e+00 2.103893e+00 2.119778e+00 2.481957e+00 2.340479e+00 2.440200e+00 2.612073e+00 2.774179e+00 2.805433e+00 2.972444e+00 3.045229e+00 3.128071e+00 3.212768e+00 
12.6201 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673217e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.694807e-01 1.217818e+00 1.239451e+00 1.263479e+00 1.671310e+00 1.797693e+00 2.331389e+00 1.843731e+00 2.017648e+00 2.103406e+00 2.120146e+00 2.477457e+00 2.340472e+00 2.440202e+00 2.612396e+00 2.773384e+00 2.805629e+00 2.969690e+00 3.046961e+00 3.125556e+00 3.211183e+00 
12.6232 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673175e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.695450e-01 1.217818e+00 1.239451e+00 1.263479e+00 1.671344e+00 1.797702e+00 2.332649e+00 1.843802e+00 2.018113e+00 2.102909e+00 2.120503e+00 2.472961e+00 2.340465e+00 2.440204e+00 2.612745e+00 2.772607e+00 2.805848e+00 2.966939e+00 3.048696e+00 3.123146e+00 3.209618e+00 
12.6263 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673135e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.696109e-01 1.217818e+00 1.239450e+00 1.263479e+00 1.671379e+00 1.797711e+00 2.333864e+00 1.843871e+00 2.018562e+00 2.102402e+00 2.120849e+00 2.468473e+00 2.340458e+00 2.440205e+00 2.613120e+00 2.771850e+00 2.806090e+00 2.964195e+00 3.050432e+00 3.120844e+00 3.208075e+00 
12.6294 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673095e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.696784e-01 1.217817e+00 1.239450e+00 1.263478e+00 1.671413e+00 1.797719e+00 2.335035e+00 1.843939e+00 2.018997e+00 2.101886e+00 2.121182e+00 2.463994e+00 2.340451e+00 2.440207e+00 2.613521e+00 2.771112e+00 2.806355e+00 2.961460e+00 3.052166e+00 3.118653e+00 3.206555e+00 
12.6325 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673057e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.697475e-01 1.217817e+00 1.239449e+00 1.263478e+00 1.671447e+00 1.797727e+00 2.336160e+00 1.844004e+00 2.019417e+00 2.101361e+00 2.121504e+00 2.459527e+00 2.340444e+00 2.440209e+00 2.613947e+00 2.770395e+00 2.806641e+00 2.958738e+00 3.053897e+00 3.116576e+00 3.205062e+00 
12.6356 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.673020e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.698181e-01 1.217817e+00 1.239448e+00 1.263477e+00 1.671482e+00 1.797734e+00 2.337240e+00 1.844069e+00 2.019823e+00 2.100827e+00 2.121814e+00 2.455076e+00 2.340437e+00 2.440211e+00 2.614397e+00 2.769700e+00 2.806949e+00 2.956031e+00 3.055622e+00 3.114616e+00 3.203596e+00 
12.6387 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672984e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.698905e-01 1.217817e+00 1.239448e+00 1.263477e+00 1.671516e+00 1.797741e+00 2.338274e+00 1.844131e+00 2.020213e+00 2.100284e+00 2.122111e+00 2.450643e+00 2.340430e+00 2.440213e+00 2.614872e+00 2.769026e+00 2.807279e+00 2.953343e+00 3.057340e+00 3.112775e+00 3.202161e+00 
12.6418 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672949e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.699645e-01 1.217816e+00 1.239447e+00 1.263477e+00 1.671550e+00 1.797748e+00 2.339263e+00 1.844192e+00 2.020589e+00 2.099733e+00 2.122396e+00 2.446230e+00 2.340423e+00 2.440214e+00 2.615371e+00 2.768376e+00 2.807631e+00 2.950676e+00 3.059048e+00 3.111056e+00 3.200757e+00 
12.6449 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672915e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.700403e-01 1.217816e+00 1.239447e+00 1.263476e+00 1.671585e+00 1.797754e+00 2.340205e+00 1.844250e+00 2.020949e+00 2.099174e+00 2.122669e+00 2.441840e+00 2.340415e+00 2.440216e+00 2.615894e+00 2.767748e+00 2.808003e+00 2.948034e+00 3.060744e+00 3.109460e+00 3.199388e+00 
12.648 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672882e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.701179e-01 1.217816e+00 1.239446e+00 1.263476e+00 1.671619e+00 1.797760e+00 2.341102e+00 1.844307e+00 2.021295e+00 2.098607e+00 2.122930e+00 2.437477e+00 2.340408e+00 2.440218e+00 2.616440e+00 2.767145e+00 2.808395e+00 2.945419e+00 3.062427e+00 3.107990e+00 3.198054e+00 
12.6511 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672850e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.701974e-01 1.217816e+00 1.239446e+00 1.263476e+00 1.671653e+00 1.797765e+00 2.341952e+00 1.844362e+00 2.021624e+00 2.098031e+00 2.123178e+00 2.433141e+00 2.340401e+00 2.440219e+00 2.617008e+00 2.766566e+00 2.808808e+00 2.942834e+00 3.064093e+00 3.106648e+00 3.196757e+00 
12.6542 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672819e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.702787e-01 1.217815e+00 1.239445e+00 1.263475e+00 1.671688e+00 1.797770e+00 2.342756e+00 1.844416e+00 2.021939e+00 2.097449e+00 2.123413e+00 2.428837e+00 2.340394e+00 2.440221e+00 2.617599e+00 2.766012e+00 2.809240e+00 2.940283e+00 3.065742e+00 3.105435e+00 3.195500e+00 
12.6573 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672789e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.703619e-01 1.217815e+00 1.239444e+00 1.263475e+00 1.671722e+00 1.797774e+00 2.343513e+00 1.844467e+00 2.022238e+00 2.096858e+00 2.123636e+00 2.424566e+00 2.340387e+00 2.440223e+00 2.618211e+00 2.765484e+00 2.809692e+00 2.937767e+00 3.067372e+00 3.104354e+00 3.194283e+00 
12.6604 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672759e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.704471e-01 1.217815e+00 1.239444e+00 1.263475e+00 1.671757e+00 1.797778e+00 2.344224e+00 1.844517e+00 2.022522e+00 2.096261e+00 2.123845e+00 2.420332e+00 2.340380e+00 2.440224e+00 2.618844e+00 2.764983e+00 2.810162e+00 2.935291e+00 3.068979e+00 3.103404e+00 3.193109e+00 
12.6635 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672731e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.705343e-01 1.217815e+00 1.239443e+00 1.263474e+00 1.671791e+00 1.797782e+00 2.344888e+00 1.844565e+00 2.022789e+00 2.095657e+00 2.124042e+00 2.416136e+00 2.340373e+00 2.440226e+00 2.619498e+00 2.764508e+00 2.810651e+00 2.932855e+00 3.070563e+00 3.102589e+00 3.191980e+00 
12.6666 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672704e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.706235e-01 1.217815e+00 1.239443e+00 1.263474e+00 1.671826e+00 1.797785e+00 2.345505e+00 1.844611e+00 2.023042e+00 2.095046e+00 2.124226e+00 2.411982e+00 2.340366e+00 2.440227e+00 2.620172e+00 2.764060e+00 2.811157e+00 2.930464e+00 3.072121e+00 3.101908e+00 3.190896e+00 
12.6697 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672677e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.707149e-01 1.217814e+00 1.239442e+00 1.263474e+00 1.671860e+00 1.797787e+00 2.346075e+00 1.844655e+00 2.023278e+00 2.094428e+00 2.124397e+00 2.407871e+00 2.340359e+00 2.440228e+00 2.620866e+00 2.763640e+00 2.811681e+00 2.928120e+00 3.073652e+00 3.101362e+00 3.189859e+00 
12.6728 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672651e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.708084e-01 1.217814e+00 1.239442e+00 1.263473e+00 1.671895e+00 1.797790e+00 2.346598e+00 1.844697e+00 2.023499e+00 2.093804e+00 2.124554e+00 2.403807e+00 2.340351e+00 2.440230e+00 2.621578e+00 2.763247e+00 2.812222e+00 2.925825e+00 3.075154e+00 3.100953e+00 3.188871e+00 
12.6759 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672626e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.709041e-01 1.217814e+00 1.239442e+00 1.263473e+00 1.671929e+00 1.797791e+00 2.347073e+00 1.844737e+00 2.023704e+00 2.093175e+00 2.124698e+00 2.399792e+00 2.340344e+00 2.440231e+00 2.622308e+00 2.762884e+00 2.812778e+00 2.923583e+00 3.076624e+00 3.100680e+00 3.187932e+00 
12.679 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672601e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.710021e-01 1.217814e+00 1.239441e+00 1.263473e+00 1.671963e+00 1.797792e+00 2.347502e+00 1.844776e+00 2.023893e+00 2.092539e+00 2.124830e+00 2.395827e+00 2.340337e+00 2.440232e+00 2.623056e+00 2.762549e+00 2.813351e+00 2.921394e+00 3.078062e+00 3.100545e+00 3.187045e+00 
12.6821 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672577e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.711024e-01 1.217814e+00 1.239441e+00 1.263472e+00 1.671998e+00 1.797793e+00 2.347883e+00 1.844812e+00 2.024066e+00 2.091898e+00 2.124947e+00 2.391916e+00 2.340330e+00 2.440233e+00 2.623821e+00 2.762243e+00 2.813938e+00 2.919263e+00 3.079465e+00 3.100547e+00 3.186210e+00 
12.6852 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672554e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.712050e-01 1.217813e+00 1.239440e+00 1.263472e+00 1.672032e+00 1.797794e+00 2.348216e+00 1.844847e+00 2.024223e+00 2.091252e+00 2.125052e+00 2.388061e+00 2.340324e+00 2.440235e+00 2.624602e+00 2.761967e+00 2.814540e+00 2.917191e+00 3.080832e+00 3.100686e+00 3.185429e+00 
12.6883 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672532e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.713101e-01 1.217813e+00 1.239440e+00 1.263472e+00 1.672067e+00 1.797793e+00 2.348502e+00 1.844879e+00 2.024364e+00 2.090600e+00 2.125143e+00 2.384264e+00 2.340317e+00 2.440236e+00 2.625399e+00 2.761720e+00 2.815156e+00 2.915180e+00 3.082161e+00 3.100963e+00 3.184703e+00 
12.6914 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672510e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.714177e-01 1.217813e+00 1.239439e+00 1.263472e+00 1.672101e+00 1.797793e+00 2.348741e+00 1.844910e+00 2.024489e+00 2.089944e+00 2.125220e+00 2.380528e+00 2.340310e+00 2.440237e+00 2.626210e+00 2.761503e+00 2.815784e+00 2.913233e+00 3.083451e+00 3.101376e+00 3.184031e+00 
12.6945 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672489e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.715278e-01 1.217813e+00 1.239439e+00 1.263471e+00 1.672136e+00 1.797792e+00 2.348932e+00 1.844939e+00 2.024598e+00 2.089283e+00 2.125284e+00 2.376855e+00 2.340303e+00 2.440238e+00 2.627036e+00 2.761317e+00 2.816426e+00 2.911353e+00 3.084699e+00 3.101925e+00 3.183417e+00 
12.6976 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672469e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.716405e-01 1.217813e+00 1.239438e+00 1.263471e+00 1.672170e+00 1.797790e+00 2.349075e+00 1.844966e+00 2.024691e+00 2.088618e+00 2.125335e+00 2.373246e+00 2.340296e+00 2.440239e+00 2.627875e+00 2.761160e+00 2.817079e+00 2.909540e+00 3.085905e+00 3.102610e+00 3.182859e+00 
12.7007 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672449e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.717558e-01 1.217813e+00 1.239438e+00 1.263471e+00 1.672204e+00 1.797788e+00 2.349171e+00 1.844991e+00 2.024768e+00 2.087949e+00 2.125372e+00 2.369704e+00 2.340290e+00 2.440240e+00 2.628727e+00 2.761035e+00 2.817743e+00 2.907797e+00 3.087067e+00 3.103430e+00 3.182360e+00 
12.7038 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672429e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.718739e-01 1.217812e+00 1.239438e+00 1.263471e+00 1.672239e+00 1.797786e+00 2.349219e+00 1.845014e+00 2.024828e+00 2.087277e+00 2.125396e+00 2.366232e+00 2.340283e+00 2.440240e+00 2.629591e+00 2.760940e+00 2.818418e+00 2.906126e+00 3.088184e+00 3.104383e+00 3.181920e+00 
12.7069 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.672411e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.719948e-01 1.217812e+00 1.239437e+00 1.263470e+00 1.672273e+00 1.797783e+00 2.349219e+00 1.845035e+00 2.024873e+00 2.086600e+00 2.125406e+00 2.362831e+00 2.340277e+00 2.440241e+00 2.630467e+00 2.760875e+00 2.819103e+00 2.904529e+00 3.089254e+00 3.105468e+00 3.181538e+00 
