プログラムNo.2
 層番号 材料番号  物質名  ML数 層厚[nm] 比誘電率 有効質量 障壁の高さ 谷 分割数  NX       EF  仕事関数  電荷量
      0        1 n-Si.Sub.   5     1.55     11.8     0.26        -0   6     50  50 -0.09356    4.144    1e+18
      1       24 3MLCaF2     3     0.93     6.76        1       1.5   1     30  80        0        0        0
      2        7 i-Si        5     1.55     11.8     0.26        -0   6     50 130    -0.56        0        0
      3       24 3MLCaF2     3     0.93     6.76        1       1.5   1     30 160        0        0        0
      4        7 i-Si        4     1.24     11.8     0.26        -0   6     40 200    -0.56        0        0
      5       24 3MLCaF2     3     0.93     6.76        1       1.5   1     30 230        0        0        0
      6        7 i-Si        4     1.24     11.8     0.26        -0   6     40 270    -0.56        0        0
      7       24 3MLCaF2     3     0.93     6.76        1       1.5   1     30 300        0        0        0
      8        7 i-Si        4     1.24     11.8     0.26        -0   6     40 340    -0.56        0        0
      9       24 3MLCaF2     3     0.93     6.76        1       1.5   1     30 370        0        0        0
     10        7 i-Si        2     0.62     11.8     0.26        -0   6     20 390    -0.56        0        0
     11       22 CaF2(4ML)   4     1.24     6.76     0.85       1.6   1     40 430        0        0        0
     12        7 i-Si        5     1.55     11.8     0.26        -0   6     50 480    -0.56        0        0
     13       22 CaF2(4ML)   4     1.24     6.76     0.85       1.6   1     40 520        0        0        0
     14        7 i-Si        3     0.93     11.8     0.26        -0   6     30 550    -0.56        0        0
     15       22 CaF2(4ML)   4     1.24     6.76     0.85       1.6   1     40 590        0        0        0
     16        7 i-Si        2     0.62     11.8     0.26        -0   6     20 610    -0.56        0        0
     17       22 CaF2(4ML)   4     1.24     6.76     0.85       1.6   1     40 650        0        0        0
     18        7 i-Si        2     0.62     11.8     0.26        -0   6     20 670    -0.56        0        0
     19       22 CaF2(4ML)   4     1.24     6.76     0.85       1.6   1     40 710        0        0        0
     20        7 i-Si        2     0.62     11.8     0.26        -0   6     20 730    -0.56        0        0
     21       22 CaF2(4ML)   4     1.24     6.76     0.85       1.6   1     40 770        0        0        0
     22        7 i-Si        2     0.62     11.8     0.26        -0   6     20 790    -0.56        0        0
     23       22 CaF2(4ML)   4     1.24     6.76     0.85       1.6   1     40 830        0        0        0
     24        1 n-Si.Sub.  20      6.2     11.8     0.26        -0   6    200 1030 -0.09356    4.144    1e+18

 1ML[nm] 分割数 積分範囲    ΔE  ピーク時ΔE  N  NRTD TEMP II*temp bar[24] bar[0]
    0.31     10      0.6    1e-05    1e-09  1030  120  300  4.2e+12 なし なし
NQW[/cm2] Q[C/m2]
0.000000e+00 0.000000e+00
12.1334 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.824636e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668871e-01 1.218054e+00 1.239993e+00 1.263800e+00 1.667496e+00 1.793260e+00 
12.1365 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.820152e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668872e-01 1.218049e+00 1.239983e+00 1.263794e+00 1.667505e+00 1.793287e+00 
12.1396 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.815800e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668873e-01 1.218045e+00 1.239973e+00 1.263788e+00 1.667514e+00 1.793314e+00 
12.1427 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.811575e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668875e-01 1.218041e+00 1.239963e+00 1.263783e+00 1.667523e+00 1.793341e+00 
12.1458 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.807475e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668878e-01 1.218036e+00 1.239953e+00 1.263777e+00 1.667532e+00 1.793368e+00 
12.1489 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.803494e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668882e-01 1.218032e+00 1.239944e+00 1.263772e+00 1.667542e+00 1.793396e+00 
12.152 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.799630e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668886e-01 1.218028e+00 1.239935e+00 1.263766e+00 1.667552e+00 1.793424e+00 
12.1551 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.795880e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668891e-01 1.218024e+00 1.239926e+00 1.263761e+00 1.667562e+00 1.793452e+00 
12.1582 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.792240e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668897e-01 1.218020e+00 1.239917e+00 1.263756e+00 1.667572e+00 1.793481e+00 
12.1613 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.788706e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668904e-01 1.218016e+00 1.239908e+00 1.263751e+00 1.667583e+00 1.793509e+00 
12.1644 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.785276e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668912e-01 1.218012e+00 1.239899e+00 1.263746e+00 1.667594e+00 1.793538e+00 
12.1675 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.781947e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668920e-01 1.218009e+00 1.239891e+00 1.263741e+00 1.667605e+00 1.793568e+00 
12.1706 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.778716e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668929e-01 1.218005e+00 1.239883e+00 1.263736e+00 1.667616e+00 1.793597e+00 
12.1737 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.775579e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668939e-01 1.218001e+00 1.239874e+00 1.263731e+00 1.667628e+00 1.793627e+00 
12.1768 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.772534e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668950e-01 1.217998e+00 1.239866e+00 1.263727e+00 1.667640e+00 1.793657e+00 
12.1799 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.769579e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668961e-01 1.217994e+00 1.239859e+00 1.263722e+00 1.667652e+00 1.793687e+00 
12.183 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.766710e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668973e-01 1.217991e+00 1.239851e+00 1.263718e+00 1.667664e+00 1.793718e+00 
12.1861 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.763925e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.668986e-01 1.217987e+00 1.239843e+00 1.263713e+00 1.667677e+00 1.793748e+00 
12.1892 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.761223e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669000e-01 1.217984e+00 1.239836e+00 1.263709e+00 1.667690e+00 1.793779e+00 
12.1923 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.758599e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669015e-01 1.217981e+00 1.239828e+00 1.263705e+00 1.667703e+00 1.793811e+00 
12.1954 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.756052e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669031e-01 1.217978e+00 1.239821e+00 1.263700e+00 1.667716e+00 1.793842e+00 
12.1985 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.753580e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669047e-01 1.217975e+00 1.239814e+00 1.263696e+00 1.667730e+00 1.793873e+00 
12.2016 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.751181e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669064e-01 1.217972e+00 1.239807e+00 1.263692e+00 1.667744e+00 1.793905e+00 
12.2047 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.748852e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669082e-01 1.217969e+00 1.239800e+00 1.263688e+00 1.667758e+00 1.793937e+00 
12.2078 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.746591e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669101e-01 1.217966e+00 1.239794e+00 1.263684e+00 1.667772e+00 1.793969e+00 
12.2109 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.744397e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669121e-01 1.217963e+00 1.239787e+00 1.263681e+00 1.667787e+00 1.794001e+00 
12.214 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.742267e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669142e-01 1.217960e+00 1.239781e+00 1.263677e+00 1.667801e+00 1.794034e+00 
12.2171 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.740200e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669164e-01 1.217957e+00 1.239774e+00 1.263673e+00 1.667816e+00 1.794067e+00 
12.2202 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.738193e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669186e-01 1.217954e+00 1.239768e+00 1.263669e+00 1.667832e+00 1.794099e+00 
12.2233 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.736245e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669210e-01 1.217952e+00 1.239762e+00 1.263666e+00 1.667847e+00 1.794132e+00 
12.2264 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.734354e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669234e-01 1.217949e+00 1.239756e+00 1.263662e+00 1.667863e+00 1.794165e+00 
12.2295 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.732519e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669260e-01 1.217946e+00 1.239750e+00 1.263659e+00 1.667879e+00 1.794199e+00 
12.2326 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.730737e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669286e-01 1.217944e+00 1.239744e+00 1.263655e+00 1.667895e+00 1.794232e+00 
12.2357 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.729008e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669314e-01 1.217941e+00 1.239738e+00 1.263652e+00 1.667911e+00 1.794266e+00 
12.2388 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.727329e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669342e-01 1.217939e+00 1.239733e+00 1.263649e+00 1.667928e+00 1.794299e+00 
12.2419 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.725700e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669371e-01 1.217936e+00 1.239727e+00 1.263645e+00 1.667945e+00 1.794333e+00 
12.245 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.724119e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669402e-01 1.217934e+00 1.239722e+00 1.263642e+00 1.667962e+00 1.794367e+00 
12.2481 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.722583e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669433e-01 1.217932e+00 1.239716e+00 1.263639e+00 1.667979e+00 1.794401e+00 
12.2512 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.721093e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669466e-01 1.217929e+00 1.239711e+00 1.263636e+00 1.667997e+00 1.794435e+00 
12.2543 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.719647e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669500e-01 1.217927e+00 1.239706e+00 1.263633e+00 1.668014e+00 1.794469e+00 
12.2574 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.718243e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669534e-01 1.217925e+00 1.239701e+00 1.263630e+00 1.668032e+00 1.794504e+00 
12.2605 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.716880e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669570e-01 1.217923e+00 1.239696e+00 1.263627e+00 1.668051e+00 1.794538e+00 
12.2636 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.715558e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669607e-01 1.217920e+00 1.239691e+00 1.263624e+00 1.668069e+00 1.794573e+00 
12.2667 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.714274e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669645e-01 1.217918e+00 1.239686e+00 1.263621e+00 1.668088e+00 1.794607e+00 
12.2698 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.713027e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669685e-01 1.217916e+00 1.239681e+00 1.263618e+00 1.668107e+00 1.794642e+00 
12.2729 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.711818e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669725e-01 1.217914e+00 1.239677e+00 1.263616e+00 1.668126e+00 1.794677e+00 
12.276 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.710644e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669767e-01 1.217912e+00 1.239672e+00 1.263613e+00 1.668145e+00 1.794711e+00 
12.2791 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.709504e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669810e-01 1.217910e+00 1.239668e+00 1.263610e+00 1.668165e+00 1.794746e+00 
12.2822 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.708397e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669854e-01 1.217908e+00 1.239663e+00 1.263608e+00 1.668184e+00 1.794781e+00 
12.2853 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.707324e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669900e-01 1.217907e+00 1.239659e+00 1.263605e+00 1.668204e+00 1.794816e+00 
12.2884 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.706281e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669946e-01 1.217905e+00 1.239655e+00 1.263603e+00 1.668224e+00 1.794851e+00 
12.2915 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.705269e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.669995e-01 1.217903e+00 1.239650e+00 1.263600e+00 1.668245e+00 1.794886e+00 
12.2946 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.704287e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670044e-01 1.217901e+00 1.239646e+00 1.263598e+00 1.668265e+00 1.794921e+00 
12.2977 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.703334e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670095e-01 1.217899e+00 1.239642e+00 1.263595e+00 1.668286e+00 1.794956e+00 
12.3008 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.702409e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670148e-01 1.217898e+00 1.239638e+00 1.263593e+00 1.668307e+00 1.794991e+00 
12.3039 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.701510e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670201e-01 1.217896e+00 1.239634e+00 1.263591e+00 1.668328e+00 1.795027e+00 
12.307 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.700639e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670257e-01 1.217894e+00 1.239631e+00 1.263588e+00 1.668350e+00 1.795062e+00 
12.3101 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.699792e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670314e-01 1.217893e+00 1.239627e+00 1.263586e+00 1.668372e+00 1.795097e+00 
12.3132 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.698971e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670372e-01 1.217891e+00 1.239623e+00 1.263584e+00 1.668393e+00 1.795132e+00 
12.3163 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.698173e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670432e-01 1.217889e+00 1.239620e+00 1.263582e+00 1.668415e+00 1.795167e+00 
12.3194 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.697400e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670493e-01 1.217888e+00 1.239616e+00 1.263580e+00 1.668438e+00 1.795202e+00 
12.3225 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.696648e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670557e-01 1.217886e+00 1.239612e+00 1.263577e+00 1.668460e+00 1.795237e+00 
12.3256 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.695919e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670622e-01 1.217885e+00 1.239609e+00 1.263575e+00 1.668483e+00 1.795272e+00 
12.3287 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.695211e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670688e-01 1.217883e+00 1.239606e+00 1.263573e+00 1.668506e+00 1.795307e+00 
12.3318 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.694524e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670756e-01 1.217882e+00 1.239602e+00 1.263571e+00 1.668529e+00 1.795342e+00 
12.3349 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.693857e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670827e-01 1.217881e+00 1.239599e+00 1.263569e+00 1.668552e+00 1.795377e+00 
12.338 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.693210e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670898e-01 1.217879e+00 1.239596e+00 1.263568e+00 1.668575e+00 1.795412e+00 
12.3411 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.692582e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.670972e-01 1.217878e+00 1.239593e+00 1.263566e+00 1.668599e+00 1.795447e+00 
12.3442 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.691972e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.671048e-01 1.217877e+00 1.239590e+00 1.263564e+00 1.668623e+00 1.795481e+00 
12.3473 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.691380e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.671126e-01 1.217875e+00 1.239587e+00 1.263562e+00 1.668647e+00 1.795516e+00 
12.3504 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.690805e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.671205e-01 1.217874e+00 1.239584e+00 1.263560e+00 1.668671e+00 1.795551e+00 
12.3535 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.690247e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.671287e-01 1.217873e+00 1.239581e+00 1.263558e+00 1.668695e+00 1.795585e+00 
12.3566 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.689706e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.671371e-01 1.217871e+00 1.239578e+00 1.263557e+00 1.668720e+00 1.795620e+00 
12.3597 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.689180e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.671456e-01 1.217870e+00 1.239575e+00 1.263555e+00 1.668744e+00 1.795654e+00 
12.3628 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.688670e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.671544e-01 1.217869e+00 1.239572e+00 1.263553e+00 1.668769e+00 1.795688e+00 
12.3659 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.688175e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.671635e-01 1.217868e+00 1.239569e+00 1.263552e+00 1.668794e+00 1.795722e+00 
12.369 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.687694e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.671727e-01 1.217867e+00 1.239567e+00 1.263550e+00 1.668820e+00 1.795756e+00 
12.3721 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.687228e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.671822e-01 1.217866e+00 1.239564e+00 1.263548e+00 1.668845e+00 1.795790e+00 
12.3752 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.686775e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.671919e-01 1.217864e+00 1.239561e+00 1.263547e+00 1.668871e+00 1.795824e+00 
12.3783 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.686335e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.672019e-01 1.217863e+00 1.239559e+00 1.263545e+00 1.668897e+00 1.795858e+00 
12.3814 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.685909e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.672121e-01 1.217862e+00 1.239556e+00 1.263544e+00 1.668923e+00 1.795891e+00 
12.3845 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.685495e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.672225e-01 1.217861e+00 1.239554e+00 1.263542e+00 1.668949e+00 1.795924e+00 
12.3876 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.685093e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.672332e-01 1.217860e+00 1.239551e+00 1.263541e+00 1.668975e+00 1.795958e+00 
12.3907 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.684702e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.672442e-01 1.217859e+00 1.239549e+00 1.263539e+00 1.669001e+00 1.795991e+00 
12.3938 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.684324e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.672554e-01 1.217858e+00 1.239547e+00 1.263538e+00 1.669028e+00 1.796024e+00 
12.3969 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.683956e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.672670e-01 1.217857e+00 1.239544e+00 1.263537e+00 1.669055e+00 1.796057e+00 
12.4 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.683599e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.672788e-01 1.217856e+00 1.239542e+00 1.263535e+00 1.669082e+00 1.796089e+00 
12.4031 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.683253e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.672909e-01 1.217855e+00 1.239540e+00 1.263534e+00 1.669109e+00 1.796122e+00 
12.4062 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.682916e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.673033e-01 1.217854e+00 1.239538e+00 1.263533e+00 1.669136e+00 1.796154e+00 
12.4093 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.682590e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.673159e-01 1.217853e+00 1.239536e+00 1.263531e+00 1.669164e+00 1.796186e+00 
12.4124 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.682273e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.673289e-01 1.217853e+00 1.239534e+00 1.263530e+00 1.669191e+00 1.796218e+00 
12.4155 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.681966e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.673423e-01 1.217852e+00 1.239531e+00 1.263529e+00 1.669219e+00 1.796250e+00 
12.4186 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.681667e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.673559e-01 1.217851e+00 1.239529e+00 1.263527e+00 1.669247e+00 1.796281e+00 
12.4217 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.681378e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.673699e-01 1.217850e+00 1.239527e+00 1.263526e+00 1.669275e+00 1.796312e+00 
12.4248 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.681096e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.673842e-01 1.217849e+00 1.239525e+00 1.263525e+00 1.669303e+00 1.796344e+00 
12.4279 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.680823e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.673988e-01 1.217848e+00 1.239524e+00 1.263524e+00 1.669332e+00 1.796374e+00 
12.431 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.680558e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.674138e-01 1.217848e+00 1.239522e+00 1.263523e+00 1.669360e+00 1.796405e+00 
12.4341 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.680301e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.674292e-01 1.217847e+00 1.239520e+00 1.263522e+00 1.669389e+00 1.796436e+00 
12.4372 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.680052e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.674449e-01 1.217846e+00 1.239518e+00 1.263521e+00 1.669418e+00 1.796466e+00 
12.4403 2.025367e-01 2.186724e-01 2.636724e-01 2.647019e-01 3.973840e-01 5.679809e-01 5.931792e-01 5.942218e-01 9.283685e-01 9.674611e-01 1.217845e+00 1.239516e+00 1.263519e+00 1.669447e+00 1.796496e+00 
